Shumsky, Dimitry; |Introducing Intellectual and Political History to the History of Everyday Life: Multiethnic Cohabitation and Jewish Experience in Fin-de-Siècle Bohemia|46|1|(2005)|39 - 67|https:/dx.doi.org/10.18447/BoZ-2005-1234|ART|1234|1876
Shumsky, Dimitry; |Introducing Intellectual and Political History to the History of Everyday Life: Multiethnic Cohabitation and Jewish Experience in Fin-de-Siècle Bohemia|46|1|(2005)|39 - 67|https:/dx.doi.org/10.18447/BoZ-2005-1234|ABS|1234|1877
Shumsky, Dimitry; |Introducing Intellectual and Political History to the History of Everyday Life: Multiethnic Cohabitation and Jewish Experience in Fin-de-Siècle Bohemia|46|1|(2005)|39 - 67|https:/dx.doi.org/10.18447/BoZ-2005-1234|ABS|1234|1878
Shumsky, Dimitry; |Introducing Intellectual and Political History to the History of Everyday Life: Multiethnic Cohabitation and Jewish Experience in Fin-de-Siècle Bohemia|46|1|(2005)|39 - 67|https:/dx.doi.org/10.18447/BoZ-2005-1234|ABS|1234|1879
Störmer, Wilhelm; |Ute Monika Schwob: Kulturelle Beziehungen zwischen Nürnberg und den Deutschen im Südosten im 14. bis 16. Jahrhundert |11|1|(1970|451 - 453|https:/dx.doi.org/10.18447/BoZ-1970-535|REZ|535|747
Schamschula, Walter; |Gladrow, Wolfgang / Gutschmidt, Karl / Seemann, Klaus Dieter (†): Bibliographie slawistischer Veröffentlichungen aus Deutschland, Österreich und der Schweiz 1983 / 1987–1992|44|2|(2003)|614 - 615|https:/dx.doi.org/10.18447/BoZ-2003-946|REZ|946|1401
Mrňka, Jaromír; |Dvořák, Tomáš: Vnitřní odsun 1947–1953. Závěrečná fáze „očisty pohraničí“ v politických a společenských souvislostech poválečného Československa [Innerer Abschub 1947–1953. Die Endphase der „Säuberung des Grenzlands“ im politischen und gesellschaftlichen Kontext der Nachkriegstschechoslowakei] |54|1|(2014)|228 - 230|https:/dx.doi.org/10.18447/BoZ-2014-3934|REZ|3934|5910
Böss, Otto; |Krallert-Sattler, Gertrud: Kommentierte Bibliographie zum Flüchtlings- und Vertriebenenproblem in der Bundesrepublik Deutschland, in Österreich und in der Schweiz|31|1|(1990|199 - 200|https:/dx.doi.org/10.18447/BoZ-1990-3582|REZ|3582|5493
Boyer, Christoph; |Radvanovský, Zdeněk: Konec česko-německého soužití v ústecké oblasti 1945–1948 [Das Ende des tschechisch-deutschen Zusammenlebens im Aussiger Gebiet 1945–1948]|41|1|(2000|228 - 230|https:/dx.doi.org/10.18447/BoZ-2000-3459|REZ|3459|5286
Šafařík, Petr; |Neutatz, Dietmar/Zimmermann, Volker (Hgg.): Die Deutschen und das östliche Europa. Aspekte einer vielfältigen Beziehungsgeschichte. Festschrift für Detlef Brandes zum 65. Geburtstag|47|2|(2007|444 - 448|https:/dx.doi.org/10.18447/BoZ-2007-3171|REZ|3171|4858
Šmahel, František; |Das Rätsel des ältesten Prager Universitätssiegels|43|1|(2002|89 - 115|https:/dx.doi.org/10.18447/BoZ-2002-2760|ART|2760|4247
Šmahel, František; |Das Rätsel des ältesten Prager Universitätssiegels|43|1|(2002|89 - 115|https:/dx.doi.org/10.18447/BoZ-2002-2760|ABS|2760|4248
Šmahel, František; |Das Rätsel des ältesten Prager Universitätssiegels|43|1|(2002|89 - 115|https:/dx.doi.org/10.18447/BoZ-2002-2760|ABS|2760|4249
Šmahel, František; |Das Rätsel des ältesten Prager Universitätssiegels|43|1|(2002|89 - 115|https:/dx.doi.org/10.18447/BoZ-2002-2760|ABS|2760|4250
Steffen, Katrin; |Neue Gesellschaft auf neuem Terrain: Desintegrative Faktoren in der Wojewodschaft Szczecin 1945–1956|50|1|(2010)|42 - 62|https:/dx.doi.org/10.18447/BoZ-2010-2472|ART|2472|3811
Steffen, Katrin; |Neue Gesellschaft auf neuem Terrain: Desintegrative Faktoren in der Wojewodschaft Szczecin 1945–1956|50|1|(2010)|42 - 62|https:/dx.doi.org/10.18447/BoZ-2010-2472|ABS|2472|3812
Steffen, Katrin; |Neue Gesellschaft auf neuem Terrain: Desintegrative Faktoren in der Wojewodschaft Szczecin 1945–1956|50|1|(2010)|42 - 62|https:/dx.doi.org/10.18447/BoZ-2010-2472|ABS|2472|3813
Steffen, Katrin; |Neue Gesellschaft auf neuem Terrain: Desintegrative Faktoren in der Wojewodschaft Szczecin 1945–1956|50|1|(2010)|42 - 62|https:/dx.doi.org/10.18447/BoZ-2010-2472|ABS|2472|3814
Doskocil, Walter; |Zum Geleit|17|1|(1976|329 - 331|https:/dx.doi.org/10.18447/BoZ-1976-2061|PER|2061|3134
Höhne, Steffen; |Sachse, Carola (Hg.): „Mitteleuropa“ und „Südosteuropa“ als Planungsraum. Wirtschafts- und kulturpolitische Expertisen im Zeitalter der Weltkriege|51|1|(2011)|289 - 291|https:/dx.doi.org/10.18447/BoZ-2011-1773|REZ|1773|2687
Luft, Robert; |„Als die Wachsamkeit des Regimes nachließ“: Zur Beschäftigung mit der Vergangenheit des eigenen Faches in der tschechischen Geschichtswissenschaft nach 1989|35|1|(1994|105 - 121|https:/dx.doi.org/10.18447/BoZ-1994-1362|ART|1362|2117
Seibt, Ferdinand; |Kalivoda, Robert: Husitská epocha a J. A. Komenský [Die hussitische Epoche und J. A. Comenius]|36|2|(1995|462 - 464|https:/dx.doi.org/10.18447/BoZ-1995-663|REZ|663|953
Nemec, Mirek; |Kasper, Tomáš: Výchova či politika? Úskalí německého reformně pedagogického hnutí v Československu v letech 1918–1933 [Erziehung oder Politik? Die Klippen der deutschen reformpädagogischen Bewegung in der Tschechoslowakei in den Jahren 1918–1933]|49|2|(2009)|539 - 543|https:/dx.doi.org/10.18447/BoZ-2009-1074|REZ|1074|1620
Berning, Benita; |Die Oberlausitz im frühneuzeitlichen Mitteleuropa: Politik – Wirtschaft – Kultur|43|2|(2002|457 - 460|https:/dx.doi.org/10.18447/BoZ-2002-375|TAG|375|539
Malý, Radek; |Kopřiva, Roman: Internationalismus der Dichter.Einblicke in Reiner Kunzes und Jan Skácels literarischeWechselbeziehungen. Mit einigen Bezügen zur Weltliteratur|55|2|(2015|455 - 457|https:/dx.doi.org/10.18447/BoZ-2015-4138|REZ|4138|6089
Nekula, Marek; |Paces, Cynthia: Prague Panoramas. National Memory and Sacred Space in the Twentieth Century|52|1|(2012)|202 - 204|https:/dx.doi.org/10.18447/BoZ-2012-3774|REZ|3774|5675
Bosl, Karl; |Heribert Sturm zum 70. Geburtstag|15|1|(1974|9 - 9|https:/dx.doi.org/10.18447/BoZ-1974-3299|PER|3299|5040
Stegmann, Natali; |Cornwall, Mark/Evans, Robert J. W. (Hgg.): Czechoslovakia in a Nationalist and Fascist Europe, 1918–1948|49|1|(2009|234 - 235|https:/dx.doi.org/10.18447/BoZ-2009-3011|REZ|3011|4602
Lange, Hans; |Bauen für die Nation: Strategien in der Selbstdarstellung junger / kleiner Völker in der urbanen Architektur zwischen nationaler Identität und sozialer Ambition|38|1|(1997|181 - 188|https:/dx.doi.org/10.18447/BoZ-1997-2888|TAG|2888|4429
Felak, James; |Slovensko v rokoch druhej svetovej vojny. (Materiály z vedeckého sympózia). Častá 6.–7. novembra 1990 [Slovakia during the Second World War. (Proceedings of a symposium)]|33|2|(1992)|455 - 456|https:/dx.doi.org/10.18447/BoZ-1992-2600|REZ|2600|4002
Wierer, Rudolf; |Zbyněk A.B. Zeman: The Break-up of the Habsburg Empire 1914–1918. A study in national and social revolution|6|1|(1965|490 - 495|https:/dx.doi.org/10.18447/BoZ-1965-2312|REZ|2312|3564
Williams, Kieran; |Pauer, Jan: Prag 1968. Der Einmarsch des Warschauer Paktes. Hintergründe, Planung, Durchführung|39|2|(1998|471 - 472|https:/dx.doi.org/10.18447/BoZ-1998-2189|REZ|2189|3348
Huber, Kurt A.; |Josef Rabas: Bischof Dr. Anton Alois Weber. Der letzte deutsche Oberhirte von Leitmeritz. Ein Lebensbild|25|1|(1984|173 - 175|https:/dx.doi.org/10.18447/BoZ-1984-1901|REZ|1901|2881
Förster, Horst; |Josef Breburda: Schlachttier- und Fleischproduktion in Osteuropa. Tschechoslowakei|22|2|(1981|492 - 493|https:/dx.doi.org/10.18447/BoZ-1981-1613|REZ|1613|2440
Slapnicka, Helmut; |Miroslav Bouček, Miloslav Klimeš, Marta Vartíková: Program revoluce. Ke vzniku Košického vládního programu [Das Programm der Revolution. Zur Entstehung des Kaschauer Regierungsprogramms]|20|1|(1979|433 - 434|https:/dx.doi.org/10.18447/BoZ-1979-1490|REZ|1490|2263
Milz, Alois; |Zu Namen und Herkunft von Johannes Hus|30|1|(1989|99 - 102|https:/dx.doi.org/10.18447/BoZ-1989-791|ART|791|1144
Milz, Alois; |Zu Namen und Herkunft von Johannes Hus|30|1|(1989|99 - 102|https:/dx.doi.org/10.18447/BoZ-1989-791|ABS|791|1145
Milz, Alois; |Zu Namen und Herkunft von Johannes Hus|30|1|(1989|99 - 102|https:/dx.doi.org/10.18447/BoZ-1989-791|ABS|791|1146
Milz, Alois; |Zu Namen und Herkunft von Johannes Hus|30|1|(1989|99 - 102|https:/dx.doi.org/10.18447/BoZ-1989-791|ABS|791|1147
Pešek, Jiří; Tůma, Oldřich; |Die Rechtsnormen in Bezug auf die Deutschen in der Tschechoslowakei und anderen ausgewählten Staaten 1938–1948|47|1|(2007|119 - 150|https:/dx.doi.org/10.18447/BoZ-2007-1202|ART|1202|1823
Tůma, Oldřich; |Die Rechtsnormen in Bezug auf die Deutschen in der Tschechoslowakei und anderen ausgewählten Staaten 1938–1948|47|1|(2007|119 - 150|https:/dx.doi.org/10.18447/BoZ-2007-1202|ABS|1202|1824
Tůma, Oldřich; |Die Rechtsnormen in Bezug auf die Deutschen in der Tschechoslowakei und anderen ausgewählten Staaten 1938–1948|47|1|(2007|119 - 150|https:/dx.doi.org/10.18447/BoZ-2007-1202|ABS|1202|1825
Tůma, Oldřich; |Die Rechtsnormen in Bezug auf die Deutschen in der Tschechoslowakei und anderen ausgewählten Staaten 1938–1948|47|1|(2007|119 - 150|https:/dx.doi.org/10.18447/BoZ-2007-1202|ABS|1202|1826
Jering, Karl; |Hugh Seton-Watson: The „Sick Heart“ of Modern Europe. The Problem of the Danubian Lands|21|1|(1980|211 - 212|https:/dx.doi.org/10.18447/BoZ-1980-503|REZ|503|697
Kupper, Patrick; |Nationalparks Transalpin: Natur und Nation in den Alpen|54|1|(2014)|74 - 87|https:/dx.doi.org/10.18447/BoZ-2014-3902|ART|3902|6165
Kupper, Patrick; |Nationalparks Transalpin: Natur und Nation in den Alpen|54|1|(2014)|74 - 87|https:/dx.doi.org/10.18447/BoZ-2014-3902|ABS|3902|5867
Kupper, Patrick; |Nationalparks Transalpin: Natur und Nation in den Alpen|54|1|(2014)|74 - 87|https:/dx.doi.org/10.18447/BoZ-2014-3902|ABS|3902|5868
Kupper, Patrick; |Nationalparks Transalpin: Natur und Nation in den Alpen|54|1|(2014)|74 - 87|https:/dx.doi.org/10.18447/BoZ-2014-3902|ABS|3902|5869
Pynsent, Robert B.; |Czech Literature from 1945 to the mid 1980s. A Review|31|1|(1990|114 - 122|https:/dx.doi.org/10.18447/BoZ-1990-3550|ART|3550|5456
Pynsent, Robert B.; |Czech Literature from 1945 to the mid 1980s. A Review|31|1|(1990|114 - 122|https:/dx.doi.org/10.18447/BoZ-1990-3550|ABS|3550|5457
Pynsent, Robert B.; |Czech Literature from 1945 to the mid 1980s. A Review|31|1|(1990|114 - 122|https:/dx.doi.org/10.18447/BoZ-1990-3550|ABS|3550|5458
Ströhl, Andreas; |Hommage an Vilém Flusser|41|1|(2000|102 - 112|https:/dx.doi.org/10.18447/BoZ-2000-3427|ART|3427|5251
Ströhl, Andreas; |Hommage an Vilém Flusser|41|1|(2000|102 - 112|https:/dx.doi.org/10.18447/BoZ-2000-3427|ABS|3427|5252
Ströhl, Andreas; |Hommage an Vilém Flusser|41|1|(2000|102 - 112|https:/dx.doi.org/10.18447/BoZ-2000-3427|ABS|3427|5253
Ströhl, Andreas; |Hommage an Vilém Flusser|41|1|(2000|102 - 112|https:/dx.doi.org/10.18447/BoZ-2000-3427|ABS|3427|5254
Seibt, Ferdinand; |Zeitgeschichte in der ČSSR|3|1|(1962|522 - 530|https:/dx.doi.org/10.18447/BoZ-1962-3139|ART|3139|4796
Hauck, Pirmin; |Das 9. Bohemistentreffen|45|2|(2004|504 - 508|https:/dx.doi.org/10.18447/BoZ-2004-2728|TAG|2728|4206
Sturm, Heribert; |Archivalien über Beziehungen zwischen Bayern und Böhmen im Staatsarchiv Amberg|2|1|(1961|125 - 152|https:/dx.doi.org/10.18447/BoZ-1961-2440|ART|2440|3743
Sturm, Heribert; |Archivalien über Beziehungen zwischen Bayern und Böhmen im Staatsarchiv Amberg|2|1|(1961|125 - 152|https:/dx.doi.org/10.18447/BoZ-1961-2440|ABS|2440|3744
Sturm, Heribert; |Archivalien über Beziehungen zwischen Bayern und Böhmen im Staatsarchiv Amberg|2|1|(1961|125 - 152|https:/dx.doi.org/10.18447/BoZ-1961-2440|ABS|2440|3745
Loužil, Jaromír; |Franz Thomas Bratraneks Leben und Philosophie|13|1|(1972|182 - 210|https:/dx.doi.org/10.18447/BoZ-1972-2029|ART|2029|3068
Loužil, Jaromír; |Franz Thomas Bratraneks Leben und Philosophie|13|1|(1972|182 - 210|https:/dx.doi.org/10.18447/BoZ-1972-2029|ABS|2029|3069
Loužil, Jaromír; |Franz Thomas Bratraneks Leben und Philosophie|13|1|(1972|182 - 210|https:/dx.doi.org/10.18447/BoZ-1972-2029|ABS|2029|3070
Höhne, Steffen; |Öffentliche Konfliktdiskurse um Restitution von Gerechtigkeit, politische Verantwortung und nationale Identität. Institutionenbildung und symbolische Politik in Ostmitteleuropa. Hrsg. v. Krisztina Mänicke-Gyöngyösi|38|2|(1997|484 - 486|https:/dx.doi.org/10.18447/BoZ-1997-1741|REZ|1741|2628
Hrabovec, Emilia; |Škvarna, Dušan / Bartl, Július / Čičaj, Viliam / Kohútová, Mária / Letz, Róbert / Segeš, Vladimír: Lexikon der slowakischen Geschichte|44|2|(2003)|550 - 555|https:/dx.doi.org/10.18447/BoZ-2003-919|REZ|919|1374
Sieber, Siegfried; |Der Joachimsthaler Aufstand 1525 in seinen Beziehungen zu Sachsen|4|1|(1963|40 - 53|https:/dx.doi.org/10.18447/BoZ-1963-1330|ART|1330|2058
Sieber, Siegfried; |Der Joachimsthaler Aufstand 1525 in seinen Beziehungen zu Sachsen|4|1|(1963|40 - 53|https:/dx.doi.org/10.18447/BoZ-1963-1330|ABS|1330|2059
Sieber, Siegfried; |Der Joachimsthaler Aufstand 1525 in seinen Beziehungen zu Sachsen|4|1|(1963|40 - 53|https:/dx.doi.org/10.18447/BoZ-1963-1330|ABS|1330|2060
Weger, Tobias; |Prieß, Lutz / Kural, Vaclav / Wilke, Manfred: Die SED und der „Prager Frühling“ 1968. Politik gegen einen „Sozialismus mit menschlichem Antlitz“|39|1|(1998|209 - 212|https:/dx.doi.org/10.18447/BoZ-1998-631|REZ|631|888
Vollnhals, Clemens; |Der Totalitarismusbegriff im Wandel des 20. Jahrhunderts|49|2|(2009)|385 - 398|https:/dx.doi.org/10.18447/BoZ-2009-1042|ART|1042|1570
Vollnhals, Clemens; |Der Totalitarismusbegriff im Wandel des 20. Jahrhunderts|49|2|(2009)|385 - 398|https:/dx.doi.org/10.18447/BoZ-2009-1042|ABS|1042|1571
Vollnhals, Clemens; |Der Totalitarismusbegriff im Wandel des 20. Jahrhunderts|49|2|(2009)|385 - 398|https:/dx.doi.org/10.18447/BoZ-2009-1042|ABS|1042|1572
Vollnhals, Clemens; |Der Totalitarismusbegriff im Wandel des 20. Jahrhunderts|49|2|(2009)|385 - 398|https:/dx.doi.org/10.18447/BoZ-2009-1042|ABS|1042|1573
Burian, Peter; |Panzenböck, Ernst: Ein deutscher Traum. Die Anschlußidee und Anschlußpolitik bei Karl Renner und Otto Bauer|28|1|(1987|199 - 200|https:/dx.doi.org/10.18447/BoZ-1987-343|REZ|343|492
Niedhammer, Martina; |Der Felibrige und die okzitanische "Renaissance"in Ostmitteleuropa. Aspekte einer französisch-tschechischenVerflechtungsgeschichte um 1900|55|2|(2015|294 - 309|https:/dx.doi.org/10.18447/BoZ-2015-4106|ART|4106|6046
Niedhammer, Martina; |Der Felibrige und die okzitanische "Renaissance"in Ostmitteleuropa. Aspekte einer französisch-tschechischenVerflechtungsgeschichte um 1900|55|2|(2015|294 - 309|https:/dx.doi.org/10.18447/BoZ-2015-4106|ABS|4106|6047
Niedhammer, Martina; |Der Felibrige und die okzitanische "Renaissance"in Ostmitteleuropa. Aspekte einer französisch-tschechischenVerflechtungsgeschichte um 1900|55|2|(2015|294 - 309|https:/dx.doi.org/10.18447/BoZ-2015-4106|ABS|4106|6048
Bosl, Karl; |Francis Ludwig Carsten: Faschismus in Österreich: Von Schönerer zu Hitler|23|1|(1982|239 - 241|https:/dx.doi.org/10.18447/BoZ-1982-3678|REZ|3678|5622
Härtel, Hans-Joachim; |Magocsi, Paul R. / Zapletal, Florian: Holzkirchen in den Karpaten – Wooden Churches in the Carpathians|26|2|(1985|461 - 464|https:/dx.doi.org/10.18447/BoZ-1985-3267|REZ|3267|5002
Prinz, Friedrich; |Hedwig Steiner: Anton Hanak. Werk, Mensch und Leben|10|1|(1969|468 - 469|https:/dx.doi.org/10.18447/BoZ-1969-2979|REZ|2979|4550
Höhne, Steffen; |Marek, Michaela/Kováč, Dušan/Pešek, Jiří/Prahl, Roman (Hgg.): Kultur als Vehikel und als Opponent politischer Absichten. Kulturkontakte zwischen Deutschen, Tschechen und Slowaken von der Mitte des 19. Jahrhunderts bis in die 1980er Jahre|51|2|(2011|504 - 506|https:/dx.doi.org/10.18447/BoZ-2011-2856|REZ|2856|4367
Schmidt-Hartmann, Eva; |Vergangenheitsbewältigung: Was kann die Geschichtswissenschaft beitragen?|33|2|(1992)|400 - 403|https:/dx.doi.org/10.18447/BoZ-1992-2568|TAG|2568|3970
Prinz, Friedrich; |Der österreichisch-ungarische Ausgleich von 1867. Vorgeschichte und Wirkungen. Hrsg. vom Forschungsinstitut für den Donauraum|9|1|(1968)|429 - 430|https:/dx.doi.org/10.18447/BoZ-1968-2280|REZ|2280|3506
Richter, Karl; |Immanuel Birnbaum: Tschechoslowakei |5|1|(1964|482 - 488|https:/dx.doi.org/10.18447/BoZ-1964-2157|REZ|2157|3292
Schulze Wessel, Martin; |Eidlín, Fred E.: The Logic of „Normalization“. The Soviet Intervention in Czechoslovakia of 21 August and the Czechoslovak Response|27|2|(1986|464 - 465|https:/dx.doi.org/10.18447/BoZ-1986-1869|REZ|1869|2834
Hergemöller, Bernd-Ulrich; |Die Verfasserfrage der „Goldenen Bulle“ Karls IV|22|2|(1981|253 - 299|https:/dx.doi.org/10.18447/BoZ-1981-1581|ART|1581|2402
Hergemöller, Bernd-Ulrich; |Die Verfasserfrage der „Goldenen Bulle“ Karls IV|22|2|(1981|253 - 299|https:/dx.doi.org/10.18447/BoZ-1981-1581|ABS|1581|2403
Hergemöller, Bernd-Ulrich; |Die Verfasserfrage der „Goldenen Bulle“ Karls IV|22|2|(1981|253 - 299|https:/dx.doi.org/10.18447/BoZ-1981-1581|ABS|1581|2404
Slapnicka, Helmut; |Eduard Winter: Die Sozial- und Ethnoethik Bernard Bolzanos. Humanistischer Patriotismus oder romantischer Nationalismus im vormärzlichen Österreich. Bernard Bolzano contra Friedrich Schlegel. Eine Dokumentation|20|1|(1979|364 - 365|https:/dx.doi.org/10.18447/BoZ-1979-1458|REZ|1458|2231
Srubar, Helena; |Petrův, Helena: Právní postavení židů v Protektorátu Čechy a Morava (1939–1941) [Die rechtliche Stellung der Juden im Protektorat Böhmen und Mähren (1939–1941)]|42|2|(2001)|467 - 468|https:/dx.doi.org/10.18447/BoZ-2001-759|REZ|759|1091
Hartmann, Peter Claus; |Brigitte Holl: Hofkammerpräsident Gundaker Thomas Graf Starhemberg und die österreichische Finanzpolitik (1703–1715) |18|1|(1977|420 - 421|https:/dx.doi.org/10.18447/BoZ-1977-1170|REZ|1170|1773
Jaworski, Rudolf; |Hans-Werner Rautenberg: Der polnische Aufstand von 1863 und die europäische Politik im Spiegel der deutschen Diplomatie und der öffentlichen Meinung|23|2|(1982|430 - 431|https:/dx.doi.org/10.18447/BoZ-1982-471|REZ|471|655
Nečasová, Denisa; |„Eine Mutter-Bergarbeiterin zählt mehr als ein Bergarbeiter“: Das Bild der „neuen sozialistischen Frau“ in der stalinistischen Tschechoslowakei|53|2|(2013)|339 - 378|https:/dx.doi.org/10.18447/BoZ-2013-3870|ART|3870|5810
Nečasová, Denisa; |„Eine Mutter-Bergarbeiterin zählt mehr als ein Bergarbeiter“: Das Bild der „neuen sozialistischen Frau“ in der stalinistischen Tschechoslowakei|53|2|(2013)|339 - 378|https:/dx.doi.org/10.18447/BoZ-2013-3870|ABS|3870|5811
Nečasová, Denisa; |„Eine Mutter-Bergarbeiterin zählt mehr als ein Bergarbeiter“: Das Bild der „neuen sozialistischen Frau“ in der stalinistischen Tschechoslowakei|53|2|(2013)|339 - 378|https:/dx.doi.org/10.18447/BoZ-2013-3870|ABS|3870|5812
Nečasová, Denisa; |„Eine Mutter-Bergarbeiterin zählt mehr als ein Bergarbeiter“: Das Bild der „neuen sozialistischen Frau“ in der stalinistischen Tschechoslowakei|53|2|(2013)|339 - 378|https:/dx.doi.org/10.18447/BoZ-2013-3870|ABS|3870|5813
Hallama, Peter; |Triendl-Zadoff, Mirjam: Nächstes Jahr in Marienbad. Gegenwelten jüdischer Kulturen der Moderne|48|2|(2008|556 - 559|https:/dx.doi.org/10.18447/BoZ-2008-3395|REZ|3395|5201
Bachmann, Harald; |Die Habsburgermonarchie 1848–1918: Bd. 6/1: Die Habsburgermonarchie im System der internationalen Beziehungen|33|1|(1992)|216 - 218|https:/dx.doi.org/10.18447/BoZ-1992-3107|REZ|3107|4728
Pelc, Martin; |Županič, Jan: Nová šlechta rakouského císařství [Der neue Adel des österreichischen Kaiserreichs]|48|1|(2008)|279 - 280|https:/dx.doi.org/10.18447/BoZ-2008-2696|REZ|2696|4153
Dorda-Ebert, Maria; |Die Herrschaft des Zisterzienserklosters Saar und die Volkszugehörigkeit seiner Untertanen in den Jahren 1407, 1462 und 1483|7|1|(1966|59 - 109|https:/dx.doi.org/10.18447/BoZ-1966-2408|ART|2408|3683
Dorda-Ebert, Maria; |Die Herrschaft des Zisterzienserklosters Saar und die Volkszugehörigkeit seiner Untertanen in den Jahren 1407, 1462 und 1483|7|1|(1966|59 - 109|https:/dx.doi.org/10.18447/BoZ-1966-2408|ABS|2408|3684
Dorda-Ebert, Maria; |Die Herrschaft des Zisterzienserklosters Saar und die Volkszugehörigkeit seiner Untertanen in den Jahren 1407, 1462 und 1483|7|1|(1966|59 - 109|https:/dx.doi.org/10.18447/BoZ-1966-2408|ABS|2408|3685
Machilek, Franz; |Ivan Hlaváček, Zdeňka Hledíková: Nichtbohemikale mittelalterliche Originalurkunden in den böhmischen Ländern|21|2|(1980|401 - 402|https:/dx.doi.org/10.18447/BoZ-1980-1997|REZ|1997|3026
Válka, Josef; |Golz, Reinhard / Korthaase, Werner / Schäfer, Erich (Hrsg.): Comenius und unsere Zeit. Geschichtliches, Bedenkenswertes und Bibliographisches|38|2|(1997|410 - 412|https:/dx.doi.org/10.18447/BoZ-1997-1709|REZ|1709|2596
Greitemeier, Ute; |Hacker, Jens: Der Ostblock. Entstehung, Entwicklung und Struktur 1939–1980|28|2|(1987)|455 - 457|https:/dx.doi.org/10.18447/BoZ-1987-887|REZ|887|1294
Heumos, Peter; |Flüchtlingslager, Hilfsorganisationen, Juden im Niemandsland. Zur Flüchtlings- und Emigrationsproblematik in der Tschechoslowakei im Herbst 1938|25|2|(1984)|245 - 275|https:/dx.doi.org/10.18447/BoZ-1984-1298|ART|1298|2009
Heumos, Peter; |Flüchtlingslager, Hilfsorganisationen, Juden im Niemandsland. Zur Flüchtlings- und Emigrationsproblematik in der Tschechoslowakei im Herbst 1938|25|2|(1984)|245 - 275|https:/dx.doi.org/10.18447/BoZ-1984-1298|ABS|1298|2010
Heumos, Peter; |Flüchtlingslager, Hilfsorganisationen, Juden im Niemandsland. Zur Flüchtlings- und Emigrationsproblematik in der Tschechoslowakei im Herbst 1938|25|2|(1984)|245 - 275|https:/dx.doi.org/10.18447/BoZ-1984-1298|ABS|1298|2011
Heumos, Peter; |Flüchtlingslager, Hilfsorganisationen, Juden im Niemandsland. Zur Flüchtlings- und Emigrationsproblematik in der Tschechoslowakei im Herbst 1938|25|2|(1984)|245 - 275|https:/dx.doi.org/10.18447/BoZ-1984-1298|ABS|1298|2012
Bushart, Magdalena; |Bauen für die Nation (II): Strategien der Selbstdarstellung junger / kleiner Völker in der urbanen Architektur zwischen nationaler Identität und sozialer Ambition|39|1|(1998|146 - 150|https:/dx.doi.org/10.18447/BoZ-1998-599|TAG|599|856
Floss, Karel; |Čapková, Dagmar: Myslitelsko-vychovatelský odkaz Jana Amose Komenského [Das philosophisch-pädagogische Vermächtnis des Johann Amos Comenius]|30|2|(1989|430 - 431|https:/dx.doi.org/10.18447/BoZ-1989-1010|REZ|1010|1520
Wilbertz, Gisela; |Elisabeth von Pommern - Eine Kaiserin im späten Mittelalter|28|1|(1987|45 - 68|https:/dx.doi.org/10.18447/BoZ-1987-311|ART|311|434
Wilbertz, Gisela; |Elisabeth von Pommern - Eine Kaiserin im späten Mittelalter|28|1|(1987|45 - 68|https:/dx.doi.org/10.18447/BoZ-1987-311|ABS|311|435
Wilbertz, Gisela; |Elisabeth von Pommern - Eine Kaiserin im späten Mittelalter|28|1|(1987|45 - 68|https:/dx.doi.org/10.18447/BoZ-1987-311|ABS|311|436
Wilbertz, Gisela; |Elisabeth von Pommern - Eine Kaiserin im späten Mittelalter|28|1|(1987|45 - 68|https:/dx.doi.org/10.18447/BoZ-1987-311|ABS|311|437
Teufel, Helmut; |Petrusová, Lucie B. / Putík, Alexandr (Hgg.): Fase pražských židovských rodin z let 1748–1749 (1751). Edice Pramene k návratu z tereziánského vypovězení [Fassionen der Prager jüdischen Familien aus den Jahren 1748–1949 (1751). Quellenedition zur Rückkehr aus dem theresianischen Exil]|55|1|(2015|180 - 184|https:/dx.doi.org/10.18447/BoZ-2015-3998|REZ|3998|6010
Hofmann, Richard A.; |Die Nikolsburger Jahre des Porträtisten Patrizius Kittner|23|1|(1982|113 - 125|https:/dx.doi.org/10.18447/BoZ-1982-3646|ART|3646|5590
Schremmer, Ernst; |Národní divadlo a jeho předchůdci. Slovník umělců divadel Vlastenského, Stavovského, Prozatímního a Národního [Das Nationaltheater und seine Vorgänger. Lexikon der Künstler des Vaterländischen, des Stände-, des Interims- und des Nationaltheaters]|32|1|(1991|208 - 209|https:/dx.doi.org/10.18447/BoZ-1991-3523|REZ|3523|5410
Bachstein, Martin K.; |Der Volkssozialismus in Böhmen: Nationaler Sozialismus gegen Hitler|14|1|(1973|340 - 371|https:/dx.doi.org/10.18447/BoZ-1973-3482|ART|3482|5337
Bachstein, Martin K.; |Der Volkssozialismus in Böhmen: Nationaler Sozialismus gegen Hitler|14|1|(1973|340 - 371|https:/dx.doi.org/10.18447/BoZ-1973-3482|ABS|3482|5338
Bachstein, Martin K.; |Der Volkssozialismus in Böhmen: Nationaler Sozialismus gegen Hitler|14|1|(1973|340 - 371|https:/dx.doi.org/10.18447/BoZ-1973-3482|ABS|3482|5339
Kosta, Jiří; |Heitlingerová, Alena: Ve stínu holocaustu a komunismu. Čeští a slovenští židé po roce 1945 [Im Schatten von Holocaust und Kommunismus. Tschechische und slowakische Juden nach dem Jahr 1945]|47|2|(2007|504 - 507|https:/dx.doi.org/10.18447/BoZ-2007-3194|REZ|3194|4881
